,Date_YMD,Date_Hour,Presence or absence of a person,Accumulation of accidents
4119,2021-06-21,15:00,1,5
4120,2021-06-21,16:00,0,5
4121,2021-06-21,17:00,0,5
4122,2021-06-21,18:00,1,6
4123,2021-06-21,19:00,0,6
4124,2021-06-21,20:00,1,7
4125,2021-06-21,21:00,0,7
4126,2021-06-21,22:00,0,7
4127,2021-06-21,23:00,0,7
4128,2021-06-22,0:00,0,0
4129,2021-06-22,1:00,1,1
4130,2021-06-22,2:00,0,1
4131,2021-06-22,3:00,0,1
4132,2021-06-22,4:00,1,2
4133,2021-06-22,5:00,1,3
4134,2021-06-22,6:00,1,4
4135,2021-06-22,7:00,0,4
4136,2021-06-22,8:00,1,5
4137,2021-06-22,9:00,0,5
4138,2021-06-22,10:00,0,5
4139,2021-06-22,11:00,1,6
4140,2021-06-22,12:00,1,7
4141,2021-06-22,13:00,0,7
4142,2021-06-22,14:00,0,7
4143,2021-06-22,15:00,0,7
4144,2021-06-22,16:00,1,8
4145,2021-06-22,17:00,1,9
4146,2021-06-22,18:00,0,9
4147,2021-06-22,19:00,1,10
4148,2021-06-22,20:00,0,10
4149,2021-06-22,21:00,0,10
4150,2021-06-22,22:00,0,10
4151,2021-06-22,23:00,0,10
4152,2021-06-23,0:00,0,0
4153,2021-06-23,1:00,1,1
4154,2021-06-23,2:00,1,2
4155,2021-06-23,3:00,0,2
4156,2021-06-23,4:00,0,2
4157,2021-06-23,5:00,1,3
4158,2021-06-23,6:00,1,4
4159,2021-06-23,7:00,0,4
4160,2021-06-23,8:00,0,4
4161,2021-06-23,9:00,0,4
4162,2021-06-23,10:00,0,4
4163,2021-06-23,11:00,1,5
4164,2021-06-23,12:00,0,5
4165,2021-06-23,13:00,0,5
4166,2021-06-23,14:00,0,5
4167,2021-06-23,15:00,0,5
4168,2021-06-23,16:00,0,5
4169,2021-06-23,17:00,0,5
4170,2021-06-23,18:00,1,6
4171,2021-06-23,19:00,0,6
4172,2021-06-23,20:00,1,7
4173,2021-06-23,21:00,0,7
4174,2021-06-23,22:00,0,7
4175,2021-06-23,23:00,0,7
4176,2021-06-24,0:00,0,0
4177,2021-06-24,1:00,0,0
4178,2021-06-24,2:00,0,0
4179,2021-06-24,3:00,0,0
4180,2021-06-24,4:00,0,0
4181,2021-06-24,5:00,0,0
4182,2021-06-24,6:00,0,0
4183,2021-06-24,7:00,1,1
4184,2021-06-24,8:00,0,1
4185,2021-06-24,9:00,1,2
4186,2021-06-24,10:00,0,2
4187,2021-06-24,11:00,1,3
4188,2021-06-24,12:00,1,4
4189,2021-06-24,13:00,0,4
4190,2021-06-24,14:00,0,4
4191,2021-06-24,15:00,0,4
4192,2021-06-24,16:00,0,4
4193,2021-06-24,17:00,0,4
4194,2021-06-24,18:00,0,4
4195,2021-06-24,19:00,0,4
4196,2021-06-24,20:00,1,5
4197,2021-06-24,21:00,0,5
4198,2021-06-24,22:00,1,6
4199,2021-06-24,23:00,0,6
4200,2021-06-25,0:00,0,0
4201,2021-06-25,1:00,0,0
4202,2021-06-25,2:00,0,0
4203,2021-06-25,3:00,0,0
4204,2021-06-25,4:00,0,0
4205,2021-06-25,5:00,0,0
4206,2021-06-25,6:00,0,0
4207,2021-06-25,7:00,0,0
4208,2021-06-25,8:00,0,0
4209,2021-06-25,9:00,0,0
4210,2021-06-25,10:00,0,0
4211,2021-06-25,11:00,1,1
4212,2021-06-25,12:00,0,1
4213,2021-06-25,13:00,0,1
4214,2021-06-25,14:00,0,1
4215,2021-06-25,15:00,0,1
4216,2021-06-25,16:00,1,2
4217,2021-06-25,17:00,1,3
4218,2021-06-25,18:00,0,3
4219,2021-06-25,19:00,0,3
4220,2021-06-25,20:00,0,3
4221,2021-06-25,21:00,0,3
4222,2021-06-25,22:00,0,3
4223,2021-06-25,23:00,0,3
4224,2021-06-26,0:00,0,0
4225,2021-06-26,1:00,0,0
4226,2021-06-26,2:00,0,0
4227,2021-06-26,3:00,1,1
4228,2021-06-26,4:00,0,1
4229,2021-06-26,5:00,1,2
4230,2021-06-26,6:00,0,2
4231,2021-06-26,7:00,0,2
4232,2021-06-26,8:00,0,2
4233,2021-06-26,9:00,0,2
4234,2021-06-26,10:00,1,3
4235,2021-06-26,11:00,1,4
4236,2021-06-26,12:00,1,5
4237,2021-06-26,13:00,0,5
4238,2021-06-26,14:00,0,5
4239,2021-06-26,15:00,1,6
4240,2021-06-26,16:00,0,6
4241,2021-06-26,17:00,0,6
4242,2021-06-26,18:00,0,6
4243,2021-06-26,19:00,1,7
4244,2021-06-26,20:00,0,7
4245,2021-06-26,21:00,1,8
4246,2021-06-26,22:00,0,8
4247,2021-06-26,23:00,0,8
4248,2021-06-27,0:00,1,1
4249,2021-06-27,1:00,1,2
4250,2021-06-27,2:00,0,2
4251,2021-06-27,3:00,0,2
4252,2021-06-27,4:00,1,3
4253,2021-06-27,5:00,0,3
4254,2021-06-27,6:00,0,3
4255,2021-06-27,7:00,0,3
4256,2021-06-27,8:00,0,3
4257,2021-06-27,9:00,0,3
4258,2021-06-27,10:00,0,3
4259,2021-06-27,11:00,0,3
4260,2021-06-27,12:00,0,3
4261,2021-06-27,13:00,0,3
4262,2021-06-27,14:00,0,3
4263,2021-06-27,15:00,0,3
4264,2021-06-27,16:00,0,3
4265,2021-06-27,17:00,1,4
4266,2021-06-27,18:00,1,5
4267,2021-06-27,19:00,0,5
4268,2021-06-27,20:00,0,5
4269,2021-06-27,21:00,1,6
4270,2021-06-27,22:00,1,7
4271,2021-06-27,23:00,0,7
4272,2021-06-28,0:00,0,0
4273,2021-06-28,1:00,0,0
4274,2021-06-28,2:00,0,0
4275,2021-06-28,3:00,0,0
4276,2021-06-28,4:00,0,0
4277,2021-06-28,5:00,0,0
4278,2021-06-28,6:00,0,0
4279,2021-06-28,7:00,0,0
4280,2021-06-28,8:00,1,1
4281,2021-06-28,9:00,0,1
4282,2021-06-28,10:00,0,1
4283,2021-06-28,11:00,0,1
4284,2021-06-28,12:00,0,1
4285,2021-06-28,13:00,0,1
4286,2021-06-28,14:00,0,1
4287,2021-06-28,15:00,1,2
4288,2021-06-28,16:00,0,2
4289,2021-06-28,17:00,0,2
4290,2021-06-28,18:00,0,2
4291,2021-06-28,19:00,0,2
4292,2021-06-28,20:00,1,3
4293,2021-06-28,21:00,0,3
4294,2021-06-28,22:00,0,3
4295,2021-06-28,23:00,1,4
4296,2021-06-29,0:00,0,0
4297,2021-06-29,1:00,1,1
4298,2021-06-29,2:00,0,1
4299,2021-06-29,3:00,0,1
4300,2021-06-29,4:00,0,1
4301,2021-06-29,5:00,0,1
4302,2021-06-29,6:00,0,1
4303,2021-06-29,7:00,1,2
4304,2021-06-29,8:00,0,2
4305,2021-06-29,9:00,0,2
4306,2021-06-29,10:00,0,2
4307,2021-06-29,11:00,1,3
4308,2021-06-29,12:00,1,4
4309,2021-06-29,13:00,0,4
4310,2021-06-29,14:00,0,4
4311,2021-06-29,15:00,0,4
4312,2021-06-29,16:00,1,5
4313,2021-06-29,17:00,0,5
4314,2021-06-29,18:00,0,5
4315,2021-06-29,19:00,0,5
4316,2021-06-29,20:00,0,5
4317,2021-06-29,21:00,0,5
4318,2021-06-29,22:00,0,5
4319,2021-06-29,23:00,1,6
4320,2021-06-30,0:00,1,1
4321,2021-06-30,1:00,0,1
4322,2021-06-30,2:00,0,1
4323,2021-06-30,3:00,0,1
4324,2021-06-30,4:00,1,2
4325,2021-06-30,5:00,0,2
4326,2021-06-30,6:00,0,2
4327,2021-06-30,7:00,0,2
4328,2021-06-30,8:00,0,2
4329,2021-06-30,9:00,0,2
4330,2021-06-30,10:00,0,2
4331,2021-06-30,11:00,1,3
4332,2021-06-30,12:00,1,4
4333,2021-06-30,13:00,1,5
4334,2021-06-30,14:00,1,6
4335,2021-06-30,15:00,0,6
4336,2021-06-30,16:00,0,6
4337,2021-06-30,17:00,0,6
4338,2021-06-30,18:00,1,7
4339,2021-06-30,19:00,0,7
4340,2021-06-30,20:00,1,8
4341,2021-06-30,21:00,1,9
4342,2021-06-30,22:00,1,10
4343,2021-06-30,23:00,1,11
4344,2021-07-01,0:00,0,0
4345,2021-07-01,1:00,0,0
4346,2021-07-01,2:00,1,1
4347,2021-07-01,3:00,0,1
4348,2021-07-01,4:00,0,1
4349,2021-07-01,5:00,0,1
4350,2021-07-01,6:00,1,2
4351,2021-07-01,7:00,0,2
4352,2021-07-01,8:00,0,2
4353,2021-07-01,9:00,0,2
4354,2021-07-01,10:00,0,2
4355,2021-07-01,11:00,1,3
4356,2021-07-01,12:00,1,4
4357,2021-07-01,13:00,0,4
4358,2021-07-01,14:00,0,4
4359,2021-07-01,15:00,0,4
4360,2021-07-01,16:00,0,4
4361,2021-07-01,17:00,1,5
4362,2021-07-01,18:00,1,6
4363,2021-07-01,19:00,0,6
4364,2021-07-01,20:00,0,6
4365,2021-07-01,21:00,1,7
4366,2021-07-01,22:00,1,8
4367,2021-07-01,23:00,0,8
4368,2021-07-02,0:00,0,0
4369,2021-07-02,1:00,0,0
4370,2021-07-02,2:00,0,0
4371,2021-07-02,3:00,1,1
4372,2021-07-02,4:00,0,1
4373,2021-07-02,5:00,0,1
4374,2021-07-02,6:00,0,1
4375,2021-07-02,7:00,0,1
4376,2021-07-02,8:00,0,1
4377,2021-07-02,9:00,0,1
4378,2021-07-02,10:00,1,2
4379,2021-07-02,11:00,1,3
4380,2021-07-02,12:00,0,3
4381,2021-07-02,13:00,0,3
4382,2021-07-02,14:00,0,3
4383,2021-07-02,15:00,0,3
4384,2021-07-02,16:00,0,3
4385,2021-07-02,17:00,0,3
4386,2021-07-02,18:00,0,3
4387,2021-07-02,19:00,0,3
4388,2021-07-02,20:00,1,4
4389,2021-07-02,21:00,0,4
4390,2021-07-02,22:00,0,4
4391,2021-07-02,23:00,0,4
4392,2021-07-03,0:00,0,0
4393,2021-07-03,1:00,0,0
4394,2021-07-03,2:00,0,0
4395,2021-07-03,3:00,0,0
4396,2021-07-03,4:00,1,1
4397,2021-07-03,5:00,0,1
4398,2021-07-03,6:00,0,1
4399,2021-07-03,7:00,0,1
4400,2021-07-03,8:00,0,1
4401,2021-07-03,9:00,0,1
4402,2021-07-03,10:00,0,1
4403,2021-07-03,11:00,1,2
4404,2021-07-03,12:00,0,2
4405,2021-07-03,13:00,1,3
4406,2021-07-03,14:00,0,3
4407,2021-07-03,15:00,0,3
4408,2021-07-03,16:00,1,4
4409,2021-07-03,17:00,1,5
4410,2021-07-03,18:00,1,6
4411,2021-07-03,19:00,0,6
4412,2021-07-03,20:00,1,7
4413,2021-07-03,21:00,0,7
4414,2021-07-03,22:00,0,7
4415,2021-07-03,23:00,0,7
4416,2021-07-04,0:00,0,0
4417,2021-07-04,1:00,0,0
4418,2021-07-04,2:00,0,0
4419,2021-07-04,3:00,1,1
4420,2021-07-04,4:00,1,2
4421,2021-07-04,5:00,1,3
4422,2021-07-04,6:00,1,4
4423,2021-07-04,7:00,0,4
4424,2021-07-04,8:00,0,4
4425,2021-07-04,9:00,0,4
4426,2021-07-04,10:00,1,5
4427,2021-07-04,11:00,1,6
4428,2021-07-04,12:00,0,6
4429,2021-07-04,13:00,0,6
4430,2021-07-04,14:00,0,6
4431,2021-07-04,15:00,0,6
4432,2021-07-04,16:00,0,6
4433,2021-07-04,17:00,1,7
4434,2021-07-04,18:00,1,8
4435,2021-07-04,19:00,0,8
4436,2021-07-04,20:00,1,9
4437,2021-07-04,21:00,1,10
4438,2021-07-04,22:00,0,10
4439,2021-07-04,23:00,0,10
4440,2021-07-05,0:00,1,1
4441,2021-07-05,1:00,1,2
4442,2021-07-05,2:00,0,2
4443,2021-07-05,3:00,0,2
4444,2021-07-05,4:00,0,2
4445,2021-07-05,5:00,0,2
4446,2021-07-05,6:00,1,3
4447,2021-07-05,7:00,0,3
4448,2021-07-05,8:00,0,3
4449,2021-07-05,9:00,0,3
4450,2021-07-05,10:00,0,3
4451,2021-07-05,11:00,0,3
4452,2021-07-05,12:00,1,4
4453,2021-07-05,13:00,1,5
4454,2021-07-05,14:00,1,6
4455,2021-07-05,15:00,0,6
4456,2021-07-05,16:00,0,6
4457,2021-07-05,17:00,0,6
4458,2021-07-05,18:00,1,7
4459,2021-07-05,19:00,0,7
4460,2021-07-05,20:00,0,7
4461,2021-07-05,21:00,0,7
4462,2021-07-05,22:00,0,7
4463,2021-07-05,23:00,0,7
4464,2021-07-06,0:00,0,0
4465,2021-07-06,1:00,0,0
4466,2021-07-06,2:00,0,0
4467,2021-07-06,3:00,0,0
4468,2021-07-06,4:00,0,0
4469,2021-07-06,5:00,0,0
4470,2021-07-06,6:00,0,0
4471,2021-07-06,7:00,0,0
4472,2021-07-06,8:00,0,0
4473,2021-07-06,9:00,0,0
4474,2021-07-06,10:00,0,0
4475,2021-07-06,11:00,0,0
4476,2021-07-06,12:00,0,0
4477,2021-07-06,13:00,0,0
4478,2021-07-06,14:00,0,0
4479,2021-07-06,15:00,1,1
4480,2021-07-06,16:00,1,2
4481,2021-07-06,17:00,1,3
4482,2021-07-06,18:00,1,4
4483,2021-07-06,19:00,1,5
4484,2021-07-06,20:00,0,5
4485,2021-07-06,21:00,0,5
4486,2021-07-06,22:00,0,5
4487,2021-07-06,23:00,0,5
4488,2021-07-07,0:00,0,0
4489,2021-07-07,1:00,0,0
4490,2021-07-07,2:00,0,0
4491,2021-07-07,3:00,0,0
4492,2021-07-07,4:00,0,0
4493,2021-07-07,5:00,0,0
4494,2021-07-07,6:00,0,0
4495,2021-07-07,7:00,0,0
4496,2021-07-07,8:00,0,0
4497,2021-07-07,9:00,0,0
4498,2021-07-07,10:00,0,0
4499,2021-07-07,11:00,0,0
4500,2021-07-07,12:00,0,0
4501,2021-07-07,13:00,0,0
4502,2021-07-07,14:00,0,0
4503,2021-07-07,15:00,0,0
4504,2021-07-07,16:00,0,0
4505,2021-07-07,17:00,0,0
4506,2021-07-07,18:00,0,0
4507,2021-07-07,19:00,0,0
4508,2021-07-07,20:00,0,0
4509,2021-07-07,21:00,1,1
4510,2021-07-07,22:00,1,2
4511,2021-07-07,23:00,0,2
4512,2021-07-08,0:00,0,0
4513,2021-07-08,1:00,0,0
4514,2021-07-08,2:00,1,1
4515,2021-07-08,3:00,1,2
4516,2021-07-08,4:00,0,2
4517,2021-07-08,5:00,0,2
4518,2021-07-08,6:00,1,3
4519,2021-07-08,7:00,0,3
4520,2021-07-08,8:00,0,3
4521,2021-07-08,9:00,0,3
4522,2021-07-08,10:00,0,3
4523,2021-07-08,11:00,1,4
4524,2021-07-08,12:00,1,5
4525,2021-07-08,13:00,0,5
4526,2021-07-08,14:00,0,5
4527,2021-07-08,15:00,0,5
4528,2021-07-08,16:00,0,5
4529,2021-07-08,17:00,1,6
4530,2021-07-08,18:00,0,6
4531,2021-07-08,19:00,0,6
4532,2021-07-08,20:00,0,6
4533,2021-07-08,21:00,1,7
4534,2021-07-08,22:00,0,7
4535,2021-07-08,23:00,0,7
4536,2021-07-09,0:00,0,0
4537,2021-07-09,1:00,0,0
4538,2021-07-09,2:00,0,0
4539,2021-07-09,3:00,0,0
4540,2021-07-09,4:00,1,1
4541,2021-07-09,5:00,0,1
4542,2021-07-09,6:00,0,1
4543,2021-07-09,7:00,0,1
4544,2021-07-09,8:00,0,1
4545,2021-07-09,9:00,1,2
4546,2021-07-09,10:00,0,2
4547,2021-07-09,11:00,1,3
4548,2021-07-09,12:00,0,3
4549,2021-07-09,13:00,0,3
4550,2021-07-09,14:00,1,4
4551,2021-07-09,15:00,0,4
4552,2021-07-09,16:00,0,4
4553,2021-07-09,17:00,0,4
4554,2021-07-09,18:00,0,4
4555,2021-07-09,19:00,0,4
4556,2021-07-09,20:00,1,5
4557,2021-07-09,21:00,0,5
4558,2021-07-09,22:00,0,5
4559,2021-07-09,23:00,0,5
4560,2021-07-10,0:00,1,1
4561,2021-07-10,1:00,0,1
4562,2021-07-10,2:00,0,1
4563,2021-07-10,3:00,0,1
4564,2021-07-10,4:00,0,1
4565,2021-07-10,5:00,0,1
4566,2021-07-10,6:00,1,2
4567,2021-07-10,7:00,1,3
4568,2021-07-10,8:00,0,3
4569,2021-07-10,9:00,0,3
4570,2021-07-10,10:00,1,4
4571,2021-07-10,11:00,0,4
4572,2021-07-10,12:00,0,4
4573,2021-07-10,13:00,0,4
4574,2021-07-10,14:00,0,4
4575,2021-07-10,15:00,0,4
4576,2021-07-10,16:00,0,4
4577,2021-07-10,17:00,0,4
4578,2021-07-10,18:00,0,4
4579,2021-07-10,19:00,1,5
4580,2021-07-10,20:00,0,5
4581,2021-07-10,21:00,0,5
4582,2021-07-10,22:00,0,5
4583,2021-07-10,23:00,0,5
4584,2021-07-11,0:00,0,0
4585,2021-07-11,1:00,1,1
4586,2021-07-11,2:00,0,1
4587,2021-07-11,3:00,0,1
4588,2021-07-11,4:00,1,2
4589,2021-07-11,5:00,1,3
4590,2021-07-11,6:00,0,3
4591,2021-07-11,7:00,0,3
4592,2021-07-11,8:00,0,3
4593,2021-07-11,9:00,0,3
4594,2021-07-11,10:00,0,3
4595,2021-07-11,11:00,0,3
4596,2021-07-11,12:00,1,4
4597,2021-07-11,13:00,1,5
4598,2021-07-11,14:00,1,6
4599,2021-07-11,15:00,0,6
4600,2021-07-11,16:00,0,6
4601,2021-07-11,17:00,0,6
4602,2021-07-11,18:00,1,7
4603,2021-07-11,19:00,0,7
4604,2021-07-11,20:00,0,7
4605,2021-07-11,21:00,1,8
4606,2021-07-11,22:00,1,9
4607,2021-07-11,23:00,0,9
4608,2021-07-12,0:00,0,0
4609,2021-07-12,1:00,1,1
4610,2021-07-12,2:00,0,1
4611,2021-07-12,3:00,0,1
4612,2021-07-12,4:00,0,1
4613,2021-07-12,5:00,0,1
4614,2021-07-12,6:00,0,1
4615,2021-07-12,7:00,0,1
4616,2021-07-12,8:00,0,1
4617,2021-07-12,9:00,1,2
4618,2021-07-12,10:00,1,3
4619,2021-07-12,11:00,0,3
4620,2021-07-12,12:00,1,4
4621,2021-07-12,13:00,0,4
4622,2021-07-12,14:00,0,4
4623,2021-07-12,15:00,1,5
4624,2021-07-12,16:00,1,6
4625,2021-07-12,17:00,0,6
4626,2021-07-12,18:00,1,7
4627,2021-07-12,19:00,1,8
4628,2021-07-12,20:00,0,8
4629,2021-07-12,21:00,1,9
4630,2021-07-12,22:00,1,10
4631,2021-07-12,23:00,0,10
4632,2021-07-13,0:00,0,0
4633,2021-07-13,1:00,1,1
4634,2021-07-13,2:00,0,1
4635,2021-07-13,3:00,0,1
4636,2021-07-13,4:00,0,1
4637,2021-07-13,5:00,0,1
4638,2021-07-13,6:00,0,1
4639,2021-07-13,7:00,0,1
4640,2021-07-13,8:00,0,1
4641,2021-07-13,9:00,1,2
4642,2021-07-13,10:00,0,2
4643,2021-07-13,11:00,0,2
4644,2021-07-13,12:00,0,2
4645,2021-07-13,13:00,0,2
4646,2021-07-13,14:00,0,2
4647,2021-07-13,15:00,1,3
4648,2021-07-13,16:00,0,3
4649,2021-07-13,17:00,1,4
4650,2021-07-13,18:00,0,4
4651,2021-07-13,19:00,0,4
4652,2021-07-13,20:00,0,4
4653,2021-07-13,21:00,1,5
4654,2021-07-13,22:00,0,5
4655,2021-07-13,23:00,0,5
4656,2021-07-14,0:00,1,1
4657,2021-07-14,1:00,0,1
4658,2021-07-14,2:00,1,2
4659,2021-07-14,3:00,0,2
4660,2021-07-14,4:00,1,3
4661,2021-07-14,5:00,0,3
4662,2021-07-14,6:00,0,3
4663,2021-07-14,7:00,0,3
4664,2021-07-14,8:00,0,3
4665,2021-07-14,9:00,0,3
4666,2021-07-14,10:00,0,3
4667,2021-07-14,11:00,0,3
4668,2021-07-14,12:00,0,3
4669,2021-07-14,13:00,1,4
4670,2021-07-14,14:00,0,4
4671,2021-07-14,15:00,0,4
4672,2021-07-14,16:00,0,4
4673,2021-07-14,17:00,0,4
4674,2021-07-14,18:00,0,4
4675,2021-07-14,19:00,0,4
4676,2021-07-14,20:00,0,4
4677,2021-07-14,21:00,0,4
4678,2021-07-14,22:00,0,4
4679,2021-07-14,23:00,0,4
4680,2021-07-15,0:00,0,0
4681,2021-07-15,1:00,0,0
4682,2021-07-15,2:00,0,0
4683,2021-07-15,3:00,1,1
4684,2021-07-15,4:00,0,1
4685,2021-07-15,5:00,0,1
4686,2021-07-15,6:00,0,1
4687,2021-07-15,7:00,1,2
4688,2021-07-15,8:00,1,3
4689,2021-07-15,9:00,1,4
4690,2021-07-15,10:00,0,4
4691,2021-07-15,11:00,0,4
4692,2021-07-15,12:00,0,4
4693,2021-07-15,13:00,0,4
4694,2021-07-15,14:00,1,5
4695,2021-07-15,15:00,1,6
4696,2021-07-15,16:00,0,6
4697,2021-07-15,17:00,0,6
4698,2021-07-15,18:00,0,6
4699,2021-07-15,19:00,1,7
4700,2021-07-15,20:00,0,7
4701,2021-07-15,21:00,0,7
4702,2021-07-15,22:00,0,7
4703,2021-07-15,23:00,0,7
4704,2021-07-16,0:00,0,0
4705,2021-07-16,1:00,0,0
4706,2021-07-16,2:00,1,1
4707,2021-07-16,3:00,0,1
4708,2021-07-16,4:00,0,1
4709,2021-07-16,5:00,1,2
4710,2021-07-16,6:00,0,2
4711,2021-07-16,7:00,1,3
4712,2021-07-16,8:00,0,3
4713,2021-07-16,9:00,1,4
4714,2021-07-16,10:00,0,4
4715,2021-07-16,11:00,0,4
4716,2021-07-16,12:00,0,4
4717,2021-07-16,13:00,1,5
4718,2021-07-16,14:00,0,5
4719,2021-07-16,15:00,0,5
4720,2021-07-16,16:00,0,5
4721,2021-07-16,17:00,0,5
4722,2021-07-16,18:00,0,5
4723,2021-07-16,19:00,0,5
4724,2021-07-16,20:00,0,5
4725,2021-07-16,21:00,0,5
4726,2021-07-16,22:00,1,6
4727,2021-07-16,23:00,0,6
4728,2021-07-17,0:00,0,0
4729,2021-07-17,1:00,0,0
4730,2021-07-17,2:00,1,1
4731,2021-07-17,3:00,0,1
4732,2021-07-17,4:00,0,1
4733,2021-07-17,5:00,0,1
4734,2021-07-17,6:00,0,1
4735,2021-07-17,7:00,1,2
4736,2021-07-17,8:00,0,2
4737,2021-07-17,9:00,1,3
4738,2021-07-17,10:00,0,3
4739,2021-07-17,11:00,0,3
4740,2021-07-17,12:00,0,3
4741,2021-07-17,13:00,0,3
4742,2021-07-17,14:00,0,3
4743,2021-07-17,15:00,0,3
4744,2021-07-17,16:00,0,3
4745,2021-07-17,17:00,1,4
4746,2021-07-17,18:00,1,5
4747,2021-07-17,19:00,0,5
4748,2021-07-17,20:00,0,5
4749,2021-07-17,21:00,1,6
4750,2021-07-17,22:00,0,6
4751,2021-07-17,23:00,1,7
4752,2021-07-18,0:00,0,0
4753,2021-07-18,1:00,0,0
4754,2021-07-18,2:00,1,1
4755,2021-07-18,3:00,0,1
4756,2021-07-18,4:00,0,1
4757,2021-07-18,5:00,1,2
4758,2021-07-18,6:00,0,2
4759,2021-07-18,7:00,0,2
4760,2021-07-18,8:00,0,2
4761,2021-07-18,9:00,0,2
4762,2021-07-18,10:00,1,3
4763,2021-07-18,11:00,0,3
4764,2021-07-18,12:00,0,3
4765,2021-07-18,13:00,0,3
4766,2021-07-18,14:00,0,3
4767,2021-07-18,15:00,0,3
4768,2021-07-18,16:00,1,4
4769,2021-07-18,17:00,1,5
4770,2021-07-18,18:00,0,5
4771,2021-07-18,19:00,0,5
4772,2021-07-18,20:00,0,5
4773,2021-07-18,21:00,0,5
4774,2021-07-18,22:00,0,5
4775,2021-07-18,23:00,0,5
4776,2021-07-19,0:00,0,0
4777,2021-07-19,1:00,0,0
4778,2021-07-19,2:00,0,0
4779,2021-07-19,3:00,1,1
4780,2021-07-19,4:00,0,1
4781,2021-07-19,5:00,0,1
4782,2021-07-19,6:00,0,1
4783,2021-07-19,7:00,0,1
4784,2021-07-19,8:00,1,2
4785,2021-07-19,9:00,0,2
4786,2021-07-19,10:00,0,2
4787,2021-07-19,11:00,0,2
4788,2021-07-19,12:00,0,2
4789,2021-07-19,13:00,0,2
4790,2021-07-19,14:00,0,2
4791,2021-07-19,15:00,0,2
4792,2021-07-19,16:00,0,2
4793,2021-07-19,17:00,0,2
4794,2021-07-19,18:00,0,2
4795,2021-07-19,19:00,0,2
4796,2021-07-19,20:00,0,2
4797,2021-07-19,21:00,0,2
4798,2021-07-19,22:00,0,2
4799,2021-07-19,23:00,1,3
4800,2021-07-20,0:00,0,0
4801,2021-07-20,1:00,0,0
4802,2021-07-20,2:00,1,1
4803,2021-07-20,3:00,0,1
4804,2021-07-20,4:00,1,2
4805,2021-07-20,5:00,1,3
4806,2021-07-20,6:00,0,3
4807,2021-07-20,7:00,1,4
4808,2021-07-20,8:00,1,5
4809,2021-07-20,9:00,0,5
4810,2021-07-20,10:00,0,5
4811,2021-07-20,11:00,1,6
4812,2021-07-20,12:00,0,6
4813,2021-07-20,13:00,0,6
4814,2021-07-20,14:00,0,6
4815,2021-07-20,15:00,0,6
4816,2021-07-20,16:00,0,6
4817,2021-07-20,17:00,1,7
4818,2021-07-20,18:00,0,7
4819,2021-07-20,19:00,1,8
4820,2021-07-20,20:00,0,8
4821,2021-07-20,21:00,0,8
4822,2021-07-20,22:00,0,8
4823,2021-07-20,23:00,0,8
4824,2021-07-21,0:00,0,0
4825,2021-07-21,1:00,1,1
4826,2021-07-21,2:00,1,2
4827,2021-07-21,3:00,0,2
4828,2021-07-21,4:00,1,3
4829,2021-07-21,5:00,0,3
4830,2021-07-21,6:00,0,3
4831,2021-07-21,7:00,1,4
4832,2021-07-21,8:00,1,5
4833,2021-07-21,9:00,1,6
4834,2021-07-21,10:00,0,6
4835,2021-07-21,11:00,0,6
4836,2021-07-21,12:00,1,7
4837,2021-07-21,13:00,0,7
4838,2021-07-21,14:00,0,7
4839,2021-07-21,15:00,0,7
4840,2021-07-21,16:00,1,8
4841,2021-07-21,17:00,0,8
4842,2021-07-21,18:00,1,9
4843,2021-07-21,19:00,0,9
4844,2021-07-21,20:00,0,9
4845,2021-07-21,21:00,0,9
4846,2021-07-21,22:00,0,9
4847,2021-07-21,23:00,1,10
4848,2021-07-22,0:00,0,0
4849,2021-07-22,1:00,1,1
4850,2021-07-22,2:00,0,1
4851,2021-07-22,3:00,1,2
4852,2021-07-22,4:00,0,2
4853,2021-07-22,5:00,0,2
4854,2021-07-22,6:00,0,2
4855,2021-07-22,7:00,0,2
4856,2021-07-22,8:00,0,2
4857,2021-07-22,9:00,1,3
4858,2021-07-22,10:00,1,4
4859,2021-07-22,11:00,0,4
4860,2021-07-22,12:00,0,4
4861,2021-07-22,13:00,1,5
4862,2021-07-22,14:00,0,5
4863,2021-07-22,15:00,0,5
4864,2021-07-22,16:00,0,5
4865,2021-07-22,17:00,1,6
4866,2021-07-22,18:00,1,7
4867,2021-07-22,19:00,1,8
4868,2021-07-22,20:00,0,8
4869,2021-07-22,21:00,0,8
4870,2021-07-22,22:00,0,8
4871,2021-07-22,23:00,0,8
4872,2021-07-23,0:00,0,0
4873,2021-07-23,1:00,1,1
4874,2021-07-23,2:00,1,2
4875,2021-07-23,3:00,0,2
4876,2021-07-23,4:00,0,2
4877,2021-07-23,5:00,1,3
4878,2021-07-23,6:00,0,3
4879,2021-07-23,7:00,0,3
4880,2021-07-23,8:00,0,3
4881,2021-07-23,9:00,0,3
4882,2021-07-23,10:00,1,4
4883,2021-07-23,11:00,1,5
4884,2021-07-23,12:00,1,6
4885,2021-07-23,13:00,0,6
4886,2021-07-23,14:00,0,6
4887,2021-07-23,15:00,0,6
4888,2021-07-23,16:00,0,6
4889,2021-07-23,17:00,1,7
4890,2021-07-23,18:00,0,7
4891,2021-07-23,19:00,0,7
4892,2021-07-23,20:00,0,7
4893,2021-07-23,21:00,0,7
